Target_genes	FOXO1|Average	SRX1012536|B-Lymphocytes	SRX1012537|B-Lymphocytes	SRX7587157|Chondrocytes	SRX7587158|Chondrocytes	SRX7587159|Chondrocytes	SRX1048948|Endometrial_stromal_cells	SRX3230384|Hep_G2	SRX359830|LoVo	SRX5771936|OCI-LY1	SRX1735651|Pre-leukemia_stem_cells	STRING
TMED9	36.5	0	0	0	0	0	0	0	0	0	365	0
TMEFF1	8.1	0	0	0	0	0	0	0	0	0	81	0
TMEM101	27.9	0	0	0	0	0	127	152	0	0	0	0
TMEM102	20	0	0	0	0	0	0	0	0	0	200	0
TMEM106B	8.4	0	0	0	0	0	0	0	0	0	84	0
TMEM106C	21.7	0	0	0	0	0	0	0	0	0	217	0
TMEM114	11.9	0	0	0	0	0	0	0	0	0	119	0
TMEM115	15.6	0	0	0	0	0	156	0	0	0	0	0
TMEM116	16	0	0	0	0	0	0	0	0	0	160	0
TMEM117	96.5	0	0	0	0	0	211	0	0	0	754	0
TMEM120B	33.2	0	0	0	0	0	0	0	0	0	332	0
TMEM121B	127.1	0	0	0	0	0	0	0	0	0	1271	0
TMEM123	104.3	101	0	0	0	0	0	197	0	0	745	0
TMEM127	74.2	0	0	0	0	0	169	0	0	0	573	0
TMEM129	32.1	0	0	0	0	0	0	0	0	0	321	0
TMEM130	15.8	0	0	0	0	0	0	0	0	0	158	0
TMEM131	86	258	0	0	0	0	0	0	0	0	602	0
TMEM131L	61.1	97	0	0	0	0	0	0	0	0	514	0
TMEM138	10.3	0	0	0	0	0	0	103	0	0	0	0
TMEM140	196.1	411	200	0	0	0	684	552	0	114	0	0
TMEM141	16.9	0	0	0	0	0	0	0	0	0	169	0
TMEM145	11.5	0	0	0	0	0	0	0	0	0	115	0
TMEM147	13.4	0	0	0	0	0	0	0	0	0	134	0
TMEM14A	12.5	0	0	0	0	0	125	0	0	0	0	0
TMEM14B	12.2	0	0	0	0	0	122	0	0	0	0	0
TMEM14C	13.3	0	0	0	0	0	0	0	0	0	133	0
TMEM150A	8.1	0	0	0	0	0	0	0	0	0	81	0
TMEM150C	26	0	0	0	0	0	0	0	0	0	260	0
TMEM151B	16.9	0	0	0	0	0	0	0	0	0	169	0
TMEM154	13.7	137	0	0	0	0	0	0	0	0	0	0
TMEM156	22.5	225	0	0	0	0	0	0	0	0	0	0
TMEM158	210.3	0	0	0	0	0	0	0	0	0	2103	0
TMEM160	10.6	0	0	0	0	0	0	0	0	0	106	0
TMEM161B	14.7	0	0	0	0	0	0	0	0	0	147	0
TMEM163	74	0	0	0	0	0	0	0	0	0	740	0
TMEM164	35.2	0	0	0	0	0	0	0	0	0	352	0
TMEM165	32.8	0	0	0	0	0	0	0	0	0	328	0
TMEM167B	130.5	315	240	0	0	0	446	141	0	0	163	0
TMEM168	19.4	0	0	0	0	0	78	0	0	0	116	0
TMEM169	44	0	0	0	0	0	0	0	0	0	440	0
TMEM17	13.9	0	0	0	0	0	0	0	0	0	139	0
TMEM170A	32.2	0	0	0	0	0	0	0	0	0	322	0
TMEM170B	95.6	0	0	0	0	0	0	0	0	0	956	0
TMEM171	8.4	0	0	0	0	0	0	0	0	0	84	0
TMEM175	101.7	0	0	0	0	0	0	0	0	0	1017	0
TMEM176A	15.9	0	0	0	0	0	0	0	0	0	159	0
TMEM176B	15.9	0	0	0	0	0	0	0	0	0	159	0
TMEM178A	14.3	0	0	0	0	0	0	0	0	0	143	0
TMEM179	16.3	0	0	0	0	0	0	0	0	0	163	0
TMEM179B	18.4	0	0	0	0	0	184	0	0	0	0	0
TMEM18	100.7	0	0	0	0	0	0	0	0	0	1007	0
TMEM181	60	0	0	0	0	0	0	0	0	0	600	0
TMEM182	81.9	0	0	0	0	0	0	0	0	0	819	0
TMEM183A	14.1	0	0	0	0	0	0	0	0	0	141	0
TMEM184B	30.4	0	0	0	0	0	0	0	0	0	304	0
TMEM184C	7.8	0	0	0	0	0	0	0	0	0	78	0
TMEM185A	11.7	0	0	0	0	0	0	0	0	0	117	0
TMEM186	28.2	0	0	0	0	0	0	161	0	0	121	0
TMEM187	75.5	0	0	0	0	0	0	0	0	0	755	0
TMEM189	75.2	0	0	0	0	0	0	0	0	0	752	0
TMEM189-UBE2V1	75.2	0	0	0	0	0	0	0	0	0	752	0
TMEM19	46.1	0	0	0	0	0	0	0	0	0	461	0
TMEM192	40.2	0	0	0	0	0	120	0	0	0	282	0
TMEM198	42.2	0	0	0	0	0	169	0	0	0	253	0
TMEM200A	41.2	0	0	0	0	0	120	0	0	0	292	0
TMEM200B	27.1	0	0	0	0	0	0	0	0	0	271	0
TMEM201	48.9	0	0	0	0	0	0	0	0	0	489	0
TMEM204	7.6	0	0	0	0	0	0	0	0	0	76	0
TMEM208	32.2	0	0	0	0	0	181	141	0	0	0	0
TMEM209	26.2	0	0	0	0	0	0	0	0	0	262	0
TMEM216	96.1	0	0	0	0	0	0	268	0	0	693	0
TMEM217	45.7	0	0	0	0	0	0	0	0	0	457	0
TMEM219	20.4	0	0	0	0	0	0	0	0	0	204	0
TMEM221	44.8	0	0	0	0	0	0	0	0	0	448	0
TMEM222	29.8	0	0	0	0	0	188	110	0	0	0	0
TMEM223	14.9	0	0	0	0	0	0	0	0	0	149	0
TMEM229A	6.1	0	0	0	0	0	0	0	0	0	61	0
TMEM229B	168.9	0	0	0	0	0	0	0	0	0	1689	0
TMEM230	13.1	0	0	0	0	0	0	0	0	0	131	0
TMEM237	75.1	0	0	0	0	0	0	0	0	0	751	0
TMEM238	10.5	0	0	0	0	0	0	0	0	0	105	0
TMEM239	14	0	0	0	0	0	0	0	0	0	140	0
TMEM242	46	0	0	0	0	0	210	115	0	0	135	0
TMEM243	59.5	264	121	0	0	0	0	0	0	0	210	0
TMEM244	12	0	0	0	0	0	120	0	0	0	0	0
TMEM248	68.8	0	0	0	0	0	0	0	0	0	688	0
TMEM249	73.1	0	0	0	0	0	0	0	0	0	731	0
TMEM25	57.2	0	0	0	0	0	0	0	0	0	572	0
TMEM250	34.2	0	0	0	0	0	0	0	0	0	342	0
TMEM251	104.6	0	0	0	0	0	0	0	0	0	1046	0
TMEM254	14	0	0	0	0	0	0	0	0	0	140	0
TMEM255B	14.3	0	0	0	0	0	0	0	0	0	143	0
TMEM256	9.1	0	0	0	0	0	0	0	0	0	91	0
TMEM259	95	0	0	0	0	0	460	411	0	0	79	0
TMEM26	13.4	0	0	0	0	0	0	0	0	0	134	0
TMEM260	103.8	0	0	0	0	0	0	0	0	0	1038	0
TMEM263	90.7	150	0	0	0	0	0	0	0	0	757	0
TMEM267	90.7	0	0	0	0	0	0	545	0	0	362	0
TMEM268	11	0	0	0	0	0	0	0	0	0	110	0
TMEM273	15.1	0	0	0	0	0	0	0	0	0	151	0
TMEM30A	178.8	0	0	0	0	0	0	0	0	0	1788	0
TMEM37	11.2	0	0	0	0	0	0	0	0	0	112	0
TMEM38A	17.7	0	0	0	0	0	0	177	0	0	0	0
TMEM38B	35.6	0	0	0	0	0	0	0	0	0	356	0
TMEM39B	86.3	0	0	0	0	0	0	0	0	0	863	0
TMEM41A	28.8	0	0	0	0	0	144	0	0	0	144	0
TMEM41B	147.3	0	0	0	0	0	0	0	0	0	1473	0
TMEM42	26.3	0	0	0	0	0	0	0	0	0	263	0
TMEM43	18.6	0	0	0	0	0	0	0	0	0	186	0
TMEM44	103.2	0	0	0	0	0	0	0	0	0	1032	0
TMEM45A	8.1	0	0	0	0	0	0	0	0	0	81	0
TMEM50A	62	0	0	0	0	0	0	0	0	0	620	0
TMEM50B	23.9	0	0	0	0	0	0	0	0	0	239	0
TMEM51	105.6	0	0	0	0	0	0	95	0	0	961	0
TMEM52	19.2	0	0	0	0	0	0	0	0	0	192	0
TMEM53	31	0	0	0	0	0	92	0	0	0	218	0
TMEM59	10.7	0	0	0	0	0	107	0	0	0	0	0
TMEM59L	86.4	0	0	0	0	0	0	0	0	0	864	0
TMEM60	66.8	0	0	0	0	0	0	0	0	0	668	0
TMEM61	16.5	0	0	0	0	0	0	0	0	0	165	0
TMEM62	28.3	0	0	0	0	0	0	0	0	0	283	0
TMEM63A	16.4	0	0	0	0	0	0	0	0	0	164	0
TMEM64	106.8	0	0	0	0	0	0	0	0	0	1068	0
TMEM65	188.3	0	0	0	0	0	0	0	0	0	1883	0
TMEM67	58.4	0	0	0	0	0	0	0	0	0	584	0
TMEM68	28.7	0	0	0	0	0	0	0	0	0	287	0
TMEM70	13.1	0	0	0	0	0	0	0	0	0	131	0
TMEM71	9.2	0	0	0	0	0	92	0	0	0	0	0
TMEM80	164.4	0	0	0	0	0	0	0	0	0	1644	0
TMEM87B	36.8	0	0	0	0	0	0	0	0	0	368	0
TMEM9	68.1	0	0	0	0	0	391	0	0	0	290	0
TMEM91	20.2	0	0	0	0	0	0	0	0	0	202	0
TMEM97	21.6	0	0	0	0	0	0	0	0	0	216	0
TMF1	14.4	0	0	0	0	0	144	0	0	0	0	0
TMIGD2	14.5	0	0	0	0	0	0	0	0	0	145	0
TMOD1	17.9	0	0	0	0	0	0	0	0	0	179	0
TMOD2	17.9	0	0	0	0	0	0	0	0	0	179	0
TMOD3	139	0	0	0	0	0	143	0	0	0	1247	0
TMPO	22.4	0	0	0	0	0	0	0	0	0	224	0
TMPPE	8.1	0	0	0	0	0	0	0	0	0	81	0
TMPRSS11D	36.1	0	0	0	0	0	361	0	0	0	0	0
TMPRSS13	18.9	0	0	0	0	0	0	0	0	0	189	0
TMPRSS6	13.2	0	0	0	0	0	0	132	0	0	0	0
TMSB10	88.9	0	0	0	0	0	0	0	0	0	889	0
TMTC2	9.2	0	0	0	0	0	0	0	0	0	92	0
TMTC3	40.9	0	0	0	0	0	112	66	0	0	231	0
TMUB2	25.6	0	0	0	0	0	256	0	0	0	0	0
TMX1	58.3	0	0	0	0	0	0	0	0	0	583	0
TMX3	19.6	0	0	0	0	0	95	0	0	0	101	0
TMX4	132.1	161	0	0	0	0	175	97	0	0	888	0
TNFAIP1	33.6	0	0	0	0	0	336	0	0	0	0	0
TNFAIP2	61.2	0	0	0	0	0	0	0	0	0	612	0
TNFAIP3	109.4	0	0	0	0	0	154	0	0	0	940	0
TNFAIP6	17.1	0	0	0	0	0	171	0	0	0	0	0
TNFAIP8	21.7	0	0	0	0	0	0	0	0	0	217	0
TNFAIP8L2	67.5	0	0	0	0	0	0	0	0	0	675	0
TNFAIP8L3	17.6	0	0	0	0	0	0	0	0	0	176	0
TNFRSF10A	119.3	0	0	0	0	0	0	0	0	0	1193	0
TNFRSF10B	51.7	0	0	0	0	0	0	0	0	0	517	0
TNFRSF10C	67.8	0	0	0	0	0	0	0	0	0	678	0
TNFRSF10D	68.3	0	0	0	0	0	0	0	0	0	683	0
TNFRSF11A	77.3	0	0	0	0	0	0	0	0	0	773	0
TNFRSF12A	28.7	0	0	0	0	0	0	0	0	0	287	0
TNFRSF13C	31.9	0	0	0	0	0	0	0	0	0	319	0
TNFRSF14	70.3	0	0	0	0	0	0	0	0	0	703	0
TNFRSF17	22.2	222	0	0	0	0	0	0	0	0	0	0
TNFRSF18	37.7	0	0	0	0	0	0	0	0	0	377	0
TNFRSF19	26.8	0	0	0	0	0	117	151	0	0	0	0
TNFRSF21	50.2	0	0	0	0	0	129	0	0	0	373	0
TNFRSF4	137.6	0	0	0	0	0	0	0	0	0	1376	0
TNFRSF6B	28.2	0	0	0	0	0	0	0	0	0	282	0
TNFSF11	12.7	0	0	0	0	0	0	0	0	0	127	0
TNFSF12	36.7	0	0	0	0	0	0	0	0	0	367	0
TNFSF12-TNFSF13	36.7	0	0	0	0	0	0	0	0	0	367	0
TNFSF13	12.6	0	0	0	0	0	0	0	0	0	126	0
TNFSF14	20.2	0	0	0	0	0	0	0	0	0	202	0
TNFSF15	15.5	155	0	0	0	0	0	0	0	0	0	0
TNFSF4	27	0	0	0	0	0	270	0	0	0	0	0
TNFSF8	59.1	0	0	0	0	0	0	0	0	0	591	0
TNFSF9	21.1	0	0	0	0	0	0	0	0	0	211	0
TNIK	52.4	0	0	0	0	0	0	0	0	0	524	0
TNIP1	160	229	81	126	0	78	509	0	0	0	577	0
TNIP2	82.7	0	0	0	0	0	0	0	0	0	827	0
TNIP3	43.3	0	0	0	0	0	433	0	0	0	0	0
TNK2	40.8	0	0	0	0	0	0	0	0	0	408	0
TNKS1BP1	119.3	0	0	0	0	0	0	520	0	0	673	0
TNKS2	25.4	0	0	0	0	0	0	0	0	0	254	0
TNNI2	58.3	0	0	0	0	0	0	0	0	0	583	0
TNPO1	102.3	0	0	0	0	0	0	0	0	0	1023	0
TNPO2	106.5	0	0	0	0	0	256	809	0	0	0	0
TNRC18	38.2	0	0	0	0	0	0	0	0	0	382	0
TNRC6A	179.5	0	0	0	0	0	0	0	0	0	1795	0
TNRC6B	47.8	0	0	0	0	0	117	218	0	0	143	0
TNS1	21.4	0	0	0	0	0	106	0	0	0	108	0
TNS2	21.2	0	0	0	0	0	0	0	0	0	212	0
TNS3	20.8	0	0	0	0	0	0	0	0	0	208	0
TOB1	29.7	0	0	0	0	0	0	0	0	0	297	0
TOB2	12.9	0	0	0	0	0	0	129	0	0	0	0
TOE1	43.6	0	0	0	0	0	0	0	0	0	436	0
TOGARAM1	9	0	0	0	0	0	90	0	0	0	0	0
TOLLIP	145.4	0	0	0	0	0	0	0	0	0	1454	0
TOM1	144.8	0	0	0	0	0	0	0	0	0	1448	0
TOM1L2	8.7	0	0	0	0	0	87	0	0	0	0	0
TOMM20	97	0	0	0	0	0	0	238	0	0	732	0
TOMM20L	94.1	0	0	0	0	0	0	0	0	0	941	0
TOMM22	118.6	0	0	0	0	0	235	668	0	0	283	0
TOMM34	14.7	0	0	0	0	0	0	0	0	0	147	0
TOMM40	45.4	0	0	0	0	0	0	0	0	0	454	0
TOMM5	23.3	0	0	0	0	0	0	0	0	0	233	0
TOMM6	119.4	0	0	0	0	0	0	144	0	0	1050	0
TONSL	22.8	0	0	0	0	0	0	0	0	0	228	0
TOP1MT	14	0	0	0	0	0	0	0	0	0	140	0
TOP2A	14	0	0	0	0	0	0	0	0	0	140	0
TOP2B	79.5	0	0	0	0	0	0	0	0	0	795	0
TOP3A	12.6	0	0	0	0	0	0	0	0	0	126	0
TOPBP1	13.1	0	0	0	0	0	0	0	0	0	131	0
TOR1A	57	0	0	0	0	0	159	0	0	0	411	0
TOR1AIP1	49.3	102	0	0	0	0	112	0	0	0	279	0
TOR1B	183.2	0	0	0	0	0	0	0	0	0	1832	0
TOR2A	17.3	0	0	0	0	0	0	0	0	0	173	0
TOR3A	23.6	0	0	0	0	0	0	0	0	0	236	0
TOR4A	32.6	0	0	0	0	0	0	0	0	0	326	0
TOX4	143.5	0	0	0	0	0	0	1435	0	0	0	0
TP53	19.4	0	0	0	0	0	0	0	0	0	194	0
TP53BP1	27.3	0	0	0	0	0	0	0	0	0	273	0
TP53BP2	115.5	0	0	0	0	0	0	0	0	0	1155	0
TP53I11	24.3	0	0	0	0	0	0	0	0	0	243	0
TP53I3	26.1	0	0	0	0	0	0	116	0	0	145	0
TP53INP1	31.9	0	0	0	0	0	97	0	0	0	222	0
TP53INP2	30.2	0	0	0	0	0	0	0	0	0	302	0
TPBG	61.2	0	0	0	0	0	0	0	0	0	612	0
TPBGL	23.6	0	0	0	0	0	0	0	0	0	236	0
TPCN1	164.9	0	0	0	0	0	0	0	0	0	1649	0
TPCN2	12.7	0	0	0	0	0	0	0	0	0	127	0
TPD52L1	14.4	0	0	0	0	0	0	0	0	0	144	0
TPD52L2	161.5	0	0	0	0	0	0	548	0	0	1067	0
TPGS1	75.3	0	0	0	0	0	0	0	0	0	753	0
TPGS2	22.1	0	0	0	0	0	0	0	0	0	221	0
TPK1	14.8	0	0	0	0	0	0	0	0	0	148	0
TPM1	144.1	0	0	0	0	0	74	0	0	0	1367	0
TPM2	35.9	0	0	0	0	0	90	0	0	0	269	0
TPM3	85.3	0	0	0	0	0	0	0	0	0	853	0
TPM4	55.7	0	0	0	0	0	0	0	0	0	557	0
TPMT	89.4	0	0	0	0	0	0	0	0	0	894	0
TPPP	13.6	0	0	0	0	0	0	0	0	0	136	0
TPR	131.5	0	0	0	0	0	0	0	0	0	1315	0
TPRG1L	183.1	0	83	0	0	0	177	0	0	0	1571	0
TPRKB	16	0	0	0	0	0	81	79	0	0	0	0
TPRN	23.6	0	0	0	0	0	0	0	0	0	236	0
TPSG1	22.5	0	0	0	0	0	0	0	0	0	225	0
TPST1	64.5	0	0	0	0	0	0	0	0	0	645	0
TPST2	37.1	0	0	0	0	0	0	0	0	0	371	0
TPT1	89.2	0	0	0	0	0	189	0	0	0	703	0
TPTEP2-CSNK1E	16.2	0	0	0	0	0	0	0	0	0	162	0
TRA2A	48.3	0	0	0	0	0	0	0	0	0	483	0
TRABD	101.8	114	0	0	0	0	0	0	0	0	904	0
TRADD	14.8	0	0	0	0	0	0	0	0	0	148	0
TRAF1	88.1	0	0	0	0	0	0	0	0	0	881	0
TRAF2	33.6	0	0	0	0	0	0	0	0	0	336	0
TRAF3	32.4	0	0	0	0	0	0	0	0	0	324	0
TRAF3IP1	24	0	0	0	0	0	0	0	0	0	240	0
TRAF3IP2	12.6	0	0	0	0	0	126	0	0	0	0	0
TRAF3IP3	24.3	0	0	0	0	0	0	0	0	0	243	0
TRAF4	81.5	0	0	0	0	0	0	0	0	0	815	0
TRAF5	24.1	0	0	0	0	0	0	0	0	0	241	0
TRAF6	164.8	0	0	0	0	0	140	725	0	0	783	0
TRAFD1	7.5	0	0	0	0	0	0	0	0	0	75	0
TRAK2	38.7	0	0	0	0	0	93	0	0	0	294	0
TRAM1	132	0	0	0	0	0	125	142	0	0	1053	0
TRAM2	167.7	0	0	0	0	0	0	0	0	0	1677	0
TRANK1	59.9	0	0	0	0	0	0	0	0	0	599	0
TRAP1	39.7	0	0	0	0	0	0	0	0	0	397	0
TRAPPC10	39.5	0	0	0	0	0	0	0	0	0	395	0
TRAPPC11	44.3	0	0	0	0	0	0	0	0	0	443	0
TRAPPC12	7.4	0	0	0	0	0	0	0	0	0	74	0
TRAPPC13	59.5	160	149	0	0	0	145	141	0	0	0	0
TRAPPC2	53.2	0	0	0	0	0	0	0	0	0	532	0
TRAPPC2B	30.3	0	0	0	0	0	303	0	0	0	0	0
TRAPPC2L	33.6	0	0	0	0	0	0	0	0	0	336	0
TRAPPC3	146.5	0	0	0	0	0	123	0	0	0	1342	0
TRAPPC4	10.1	0	0	0	0	0	0	0	0	0	101	0
TRAPPC5	10.4	0	0	0	0	0	0	0	0	0	104	0
TRAPPC6B	102	0	0	0	0	0	0	924	0	0	96	0
TRAPPC8	65.7	0	0	0	0	0	0	0	0	0	657	0
TRAPPC9	25.6	0	0	0	0	0	0	0	0	0	256	0
TRDMT1	25.4	0	0	0	0	0	121	0	0	0	133	0
TREML2	85.1	0	0	0	0	0	0	0	0	0	851	0
TRERF1	74.7	0	0	0	0	0	0	0	0	0	747	0
TRIAP1	162	0	0	0	0	0	118	0	0	0	1502	0
TRIB1	223.9	0	0	0	0	0	1068	199	0	0	972	0
TRIB2	33.5	120	0	0	0	0	0	0	0	0	215	0
TRIB3	16.5	0	0	0	0	0	0	0	0	0	165	0
TRIM11	78.8	0	0	0	0	0	0	0	0	0	788	0
TRIM13	125.7	0	0	0	0	0	0	0	0	0	1257	0
TRIM14	7.1	0	0	0	0	0	0	0	0	0	71	0
TRIM15	20.9	0	0	0	0	0	0	0	0	0	209	0
TRIM17	9.8	0	0	0	0	0	0	0	0	0	98	0
TRIM2	11.2	0	0	0	0	0	0	0	0	0	112	0
TRIM22	12.8	128	0	0	0	0	0	0	0	0	0	0
TRIM23	59.5	160	149	0	0	0	145	141	0	0	0	0
TRIM24	121.2	0	0	0	0	0	0	0	0	0	1212	0
TRIM25	45	0	0	0	0	0	0	0	0	0	450	0
TRIM26	25.2	0	0	0	0	0	0	0	0	0	252	0
TRIM27	26.9	0	0	0	0	0	0	0	0	0	269	0
TRIM28	108.5	0	0	0	0	0	0	0	0	0	1085	0
TRIM29	21.1	0	0	0	0	0	211	0	0	0	0	0
TRIM3	36.2	0	0	0	0	0	0	0	0	0	362	0
TRIM33	145.1	0	0	0	0	0	124	0	0	0	1327	0
TRIM35	44.4	0	0	0	0	0	99	0	0	0	345	0
TRIM36	38.6	0	0	0	0	0	0	0	0	0	386	0
TRIM37	73	0	0	0	0	0	0	0	0	0	730	0
TRIM38	30.7	221	0	0	0	0	86	0	0	0	0	0
TRIM39	29.1	0	0	0	0	0	0	0	0	0	291	0
TRIM4	30.3	0	0	0	0	0	0	0	0	0	303	0
TRIM40	24.7	0	0	0	0	0	0	0	0	0	247	0
TRIM41	240.1	0	0	0	0	0	129	2078	0	0	194	0
TRIM44	72.7	0	0	0	0	0	0	557	0	0	170	0
TRIM46	37.6	0	0	0	0	0	0	245	0	0	131	0
TRIM47	20.1	0	0	0	0	0	0	0	0	0	201	0
TRIM50	39.3	0	0	0	0	0	0	0	0	0	393	0
TRIM52	125	0	0	0	0	0	98	970	0	0	182	0
TRIM56	24.8	0	0	0	0	0	0	0	0	0	248	0
TRIM58	29.1	0	0	0	0	0	0	0	0	0	291	0
TRIM65	56.1	0	0	0	0	0	0	0	0	0	561	0
TRIM67	17.2	0	0	0	0	0	0	0	0	0	172	0
TRIM68	8.6	0	0	0	0	0	0	0	0	0	86	0
TRIM7	27.6	0	0	0	0	0	0	0	0	0	276	0
TRIM71	15.5	0	0	0	0	0	0	0	0	0	155	0
TRIM74	42	0	0	0	0	0	0	127	0	0	293	0
TRIM8	72.7	0	0	0	0	0	0	0	0	0	727	0
TRIM9	33.5	0	0	0	0	0	0	0	0	0	335	0
TRIOBP	36	0	0	0	0	0	0	0	0	0	360	0
TRIP10	108.2	0	0	0	0	0	0	0	0	0	1082	0
TRIP11	118.8	0	0	0	0	0	110	768	0	0	310	0
TRIP12	11.6	0	0	0	0	0	0	0	0	0	116	0
TRIP13	37.9	0	0	0	0	0	0	0	0	0	379	0
TRIP6	21.6	0	0	0	0	0	0	0	0	0	216	0
TRIQK	36.5	0	0	0	0	0	133	109	0	0	123	0
TRIT1	11.5	0	0	0	0	0	0	0	0	0	115	0
TRMO	16.2	0	0	0	0	0	162	0	0	0	0	0
TRMT10A	30.2	0	0	0	0	0	0	0	0	0	302	0
TRMT10B	9.2	0	0	0	0	0	0	0	0	0	92	0
TRMT112	154.1	0	0	0	0	0	0	0	0	0	1541	0
TRMT1L	23.5	0	0	0	0	0	0	0	0	0	235	0
TRMT2A	60	0	0	0	0	0	126	339	0	0	135	0
TRMT44	37	0	0	0	0	0	107	0	0	0	263	0
TRMT6	235.1	0	0	0	0	0	0	0	0	0	2351	0
TRMT61A	15.6	0	0	0	0	0	156	0	0	0	0	0
TRMU	53.1	0	0	0	0	0	0	0	0	0	531	0
TRNAU1AP	89	0	0	0	0	0	116	0	0	0	774	0
TRNP1	44.8	0	0	0	0	0	0	0	0	0	448	0
TRNT1	216.4	0	0	0	0	0	0	0	0	0	2164	0
TRPC1	95.6	0	0	0	0	0	0	0	0	0	956	0
TRPC4	12.8	0	0	0	0	0	128	0	0	0	0	0
TRPC4AP	18.3	0	0	0	0	0	102	0	0	0	81	0
TRPC6	11.2	0	0	0	0	0	112	0	0	0	0	0
TRPM2	55.5	0	0	0	0	0	0	0	0	0	555	0
TRPM3	46.8	0	0	0	0	0	0	0	0	0	468	0
TRPM6	72.6	0	0	0	0	0	128	0	0	0	598	0
TRPS1	17.8	0	0	0	0	0	0	0	0	0	178	0
TRPT1	17.7	0	0	0	0	0	0	0	0	0	177	0
TRPV3	63.3	0	0	0	0	0	0	0	0	0	633	0
TRRAP	48.5	0	0	0	0	0	0	0	0	0	485	0
TRUB2	14	0	0	0	0	0	0	0	0	0	140	0
TSACC	21.3	0	0	0	0	0	0	0	0	0	213	0
TSC1	28	0	0	0	142	0	138	0	0	0	0	0
TSC2	14.5	0	0	0	0	0	0	0	0	0	145	0
TSC22D1	20.2	0	0	0	0	0	0	0	0	0	202	0
TSC22D2	164.7	0	0	0	0	0	0	0	0	0	1647	0
TSC22D3	31.5	176	0	0	0	0	0	0	0	0	139	0
TSEN15	61	0	0	0	0	0	164	0	0	0	446	0
TSEN34	60.8	0	160	0	0	0	0	0	0	0	448	0
TSEN54	26.3	0	0	0	0	0	0	0	0	0	263	0
TSFM	122.7	170	88	0	0	0	372	394	0	0	203	0
TSG101	192.8	0	0	0	0	0	100	0	0	0	1828	0
TSGA10	18.8	0	0	0	0	0	0	0	0	0	188	0
TSHR	13.6	0	0	0	0	0	0	0	0	0	136	0
TSHZ1	52.6	0	0	0	0	0	0	0	0	0	526	0
TSKU	35.2	0	0	0	0	0	0	0	0	0	352	0
TSN	18.4	0	0	0	0	0	184	0	0	0	0	0
TSNARE1	32.5	0	0	0	0	0	0	0	0	0	325	0
TSNAXIP1	48.7	0	0	0	0	0	0	0	0	0	487	0
TSPAN11	10.8	0	0	0	0	0	0	0	0	0	108	0
TSPAN13	90.2	0	0	0	0	0	0	0	0	0	902	0
TSPAN14	142.6	0	0	0	0	0	545	0	0	0	881	0
TSPAN17	48.3	0	0	0	0	0	0	0	0	0	483	0
TSPAN3	52.5	0	0	0	0	0	0	0	0	0	525	0
TSPAN31	19.3	0	0	0	0	0	193	0	0	0	0	0
TSPAN32	153.4	0	0	0	0	0	0	0	0	0	1534	0
TSPAN4	65.4	0	0	0	97	0	137	0	0	0	420	0
TSPAN5	144.8	0	0	0	0	0	0	0	0	0	1448	0
TSPAN9	38.3	0	0	0	0	0	0	0	0	0	383	0
TSPYL1	98.4	0	0	0	0	0	74	0	0	0	910	0
TSPYL2	13.2	0	0	0	0	0	0	0	0	0	132	0
TSR1	32.7	0	0	0	0	0	0	0	0	0	327	0
TSR2	17.5	0	0	0	0	0	0	0	0	0	175	0
TSR3	16.2	0	0	0	0	0	0	0	0	0	162	0
TSSC4	75.9	0	0	0	0	0	152	0	0	0	607	0
TST	63.1	0	0	0	0	0	0	0	0	0	631	0
TSTA3	172.8	0	0	0	0	0	0	0	0	0	1728	0
TSTD1	58.9	0	0	0	0	0	0	0	0	0	589	0
TSTD2	108.4	0	0	0	0	0	0	924	0	0	160	0
TSTD3	70.6	0	0	0	0	0	130	0	0	0	576	0
TTBK2	11.5	0	0	0	0	0	0	0	0	0	115	0
TTC12	67.9	0	0	0	0	0	0	0	0	0	679	0
TTC13	61.8	0	0	0	0	0	0	0	0	0	618	0
TTC14	39.6	0	0	0	0	0	146	0	0	0	250	0
TTC19	15.8	0	0	0	0	0	0	0	0	0	158	0
TTC21A	152.6	474	280	0	0	0	0	0	0	0	772	0
TTC21B	22.1	0	0	0	0	0	0	0	0	0	221	0
TTC24	154.7	0	0	0	0	0	0	0	0	0	1547	0
TTC25	12	0	0	0	0	0	120	0	0	0	0	0
TTC26	37.6	0	0	0	0	0	134	89	0	0	153	0
TTC28	116.4	0	0	0	0	0	0	0	0	0	1164	0
TTC3	210.8	0	0	0	0	0	0	467	0	0	1641	0
TTC30A	29.8	0	0	0	0	0	0	0	0	0	298	0
TTC30B	85.4	0	0	0	0	0	0	0	0	0	854	0
TTC31	56.9	0	0	0	0	0	0	315	0	0	254	0
TTC32	17.2	0	0	0	0	0	0	0	0	0	172	0
TTC33	21.6	0	0	0	0	0	0	0	0	0	216	0
TTC34	34.5	0	0	0	0	0	0	0	0	0	345	0
TTC36	57.2	0	0	0	0	0	0	0	0	0	572	0
TTC37	28.8	0	0	0	0	0	0	0	0	0	288	0
TTC38	76	0	0	0	0	0	0	0	0	0	760	0
TTC39A	35.6	0	0	0	0	0	0	0	0	0	356	0
TTC39B	22.1	0	0	0	0	0	121	0	0	0	100	0
TTC39C	73.3	0	0	0	0	0	415	89	0	0	229	0
